Item Fat Content,Item Identifier,Item Type,Outlet Establishment Year,Outlet Identifier,Outlet Location Type,Outlet Size,Outlet Type,Item Visibility,Item Weight,Sales,Rating,Avg_Sales_per_Outlet,Years_Since_Establishment,Visibility_per_Weight,Sales_per_Outlet_Type,Visibility_x_ItemType,Weight_x_ItemType,Rating_x_Visibility
Low Fat,DRJ25,Soft Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.150872868,14.6,47.5692,3.9,140.95024779332616,10,0.010333758082191781,141.21389506903353,0.007877323273495248,0.7622902733779185,0.5884041851999999
Low Fat,DRH01,Soft Drinks,2015,OUT045,Tier 2,Small,Supermarket Type1,0.098102581,17.5,172.9738,3.9,140.95024779332616,10,0.005605861771428571,141.21389506903353,0.0051220988554499585,0.9137040948022997,0.38260006589999995
Low Fat,FDH12,Baking Goods,2020,OUT017,Tier 2,Small,Supermarket Type1,0.085434195,9.6,105.028,3.9,139.42112354211662,5,0.0088993953125,141.21389506903353,0.006495524857444562,0.729883843717001,0.33319336050000004
Low Fat,FDR47,Breads,2020,OUT017,Tier 2,Small,Supermarket Type1,0.087963415,17.85,193.3794,3.9,139.42112354211662,5,0.004927922408963586,141.21389506903353,0.0025904983180804883,0.5256775783174938,0.3430573185
Low Fat,FDS37,Canned,2020,OUT017,Tier 2,Small,Supermarket Type1,0.032125561,7.655,115.7492,3.9,139.42112354211662,5,0.004196676812540823,141.21389506903353,0.0024462617727326057,0.5829044937228676,0.12528968789999997
Low Fat,FDB28,Dairy,2020,OUT017,Tier 2,Small,Supermarket Type1,0.093913607,6.615,198.7426,3.9,139.42112354211662,5,0.014197068329554042,141.21389506903353,0.007514851575032266,0.529324181626188,0.36626306729999997
Low Fat,FDT02,Dairy,2020,OUT017,Tier 2,Small,Supermarket Type1,0.024331586,12.6,34.9874,3.9,139.42112354211662,5,0.001931078253968254,141.21389506903353,0.0019469836503578552,1.0082365364308343,0.0948931854
Low Fat,FDO32,Fruits and Vegetables,2020,OUT017,Tier 2,Small,Supermarket Type1,0.121225455,6.36,45.906,3.9,139.42112354211662,5,0.01906060613207547,141.21389506903353,0.01752314449841605,0.9193382611756424,0.47277927449999996
Low Fat,FDB21,Fruits and Vegetables,2020,OUT017,Tier 2,Small,Supermarket Type1,0.149360698,7.475,243.4854,3.9,139.42112354211662,5,0.019981364280936453,141.21389506903353,0.02159009502944972,1.0805115569635104,0.5825067221999999
Low Fat,NCS42,Household,2020,OUT017,Tier 2,Small,Supermarket Type1,0.069809115,8.6,90.5146,3.9,139.42112354211662,5,0.008117338953488373,141.21389506903353,0.007453513393171418,0.9182212835855919,0.2722555485
Low Fat,NCF30,Household,2020,OUT017,Tier 2,High,Supermarket Type1,0.126958147,17.0,125.8362,3.9,139.42112354211662,5,0.007468126294117646,141.21389506903353,0.013555310779068401,1.815088583831984,0.49513677329999994
Low Fat,NCP55,Others,2020,OUT017,Tier 2,High,Supermarket Type1,0.01125332,14.65,57.0614,3.9,139.42112354211662,5,0.000768144709897611,141.21389506903353,0.00022313869294849235,0.2904904376393289,0.043887948
Low Fat,FDH33,Snack Foods,2020,OUT017,Tier 2,High,Supermarket Type1,0.12241394,12.85,42.9428,3.9,139.42112354211662,5,0.009526376653696498,141.21389506903353,0.017235331221400915,1.8092221048926433,0.477414366
Low Fat,FDF59,Starchy Foods,2020,OUT017,Tier 2,High,Supermarket Type1,0.0,12.5,127.102,3.9,139.42112354211662,5,0.0,141.21389506903353,0.0,0.21705972075560248,0.0
Low Fat,FDF35,Starchy Foods,2020,OUT017,Tier 2,High,Supermarket Type1,0.154860353,15.0,106.1938,3.9,139.42112354211662,5,0.010324023533333334,141.21389506903353,0.0026891155982635222,0.26047166490672297,0.6039553767
Regular,FDX49,Canned,2015,OUT045,Tier 2,High,Supermarket Type1,0.102038294,4.615,231.93,3.9,140.95024779332616,10,0.02211013954496208,141.21389506903353,0.007769899425789041,0.3514179279596386,0.3979493466
Regular,FDV37,Canned,2015,OUT045,Tier 2,High,Supermarket Type1,0.083683243,13.0,198.5426,3.9,140.95024779332616,10,0.006437172538461539,141.21389506903353,0.006372219254605186,0.9899096562243341,0.3263646477
Regular,FDZ02,Dairy,2015,OUT045,Tier 2,High,Supermarket Type1,0.03822479,6.905,99.8726,3.9,140.95024779332616,10,0.005535813178855901,141.21389506903353,0.0030587007837615866,0.5525296257186437,0.14907668100000002
Regular,FDN04,Frozen Foods,2015,OUT045,Tier 2,High,Supermarket Type1,0.014115626,11.8,178.5344,3.9,140.95024779332616,10,0.0011962394915254236,141.21389506903353,0.001417690467675701,1.1851226094098324,0.0550509414
Regular,FDH28,Frozen Foods,2015,OUT045,Tier 2,High,Supermarket Type1,0.110254143,15.85,37.3506,3.9,140.95024779332616,10,0.006956097350157729,141.21389506903353,0.011073277766983457,1.5918807931479526,0.42999115769999996
Regular,FDB41,Frozen Foods,2015,OUT045,Tier 2,High,Supermarket Type1,0.097510482,19.0,48.1718,3.9,140.95024779332616,10,0.0051321306315789475,141.21389506903353,0.009793379395987328,1.9082482693887128,0.3802908798
Regular,FDR32,Fruits and Vegetables,2015,OUT045,Tier 2,High,Supermarket Type1,0.085981978,6.78,228.4694,3.9,140.95024779332616,10,0.012681707669616519,141.21389506903353,0.012428698450780241,0.9800492784230905,0.3353297142
Regular,FDW27,Meat,2015,OUT045,Tier 2,High,Supermarket Type1,0.151159243,5.86,156.6314,3.9,140.95024779332616,10,0.025795092662116038,141.21389506903353,0.007537566382142438,0.2922093159685557,0.5895210477
Regular,FDR34,Snack Foods,2015,OUT045,Tier 2,High,Supermarket Type1,0.015997687,17.0,229.1352,3.9,140.95024779332616,10,0.0009410404117647059,141.21389506903353,0.0022524022527279125,2.393523407250968,0.062390979299999996
Regular,FDE23,Starchy Foods,2015,OUT045,Tier 2,High,Supermarket Type1,0.053288857,17.6,47.306,3.9,140.95024779332616,10,0.003027775965909091,141.21389506903353,0.0009253491535844186,0.3056200868238883,0.2078265423
Regular,FDM60,Baking Goods,2020,OUT017,Tier 2,High,Supermarket Type1,0.0,10.8,40.7138,3.9,139.42112354211662,5,0.0,141.21389506903353,0.0,0.8211193241816263,0.0
Regular,FDM36,Baking Goods,2020,OUT017,Tier 2,High,Supermarket Type1,0.059063036,11.65,172.0422,3.9,139.42112354211662,5,0.005069788497854077,141.21389506903353,0.004490537055966209,0.8857444561774023,0.2303458404
Regular,FDA25,Canned,2020,OUT017,Tier 2,High,Supermarket Type1,0.068511103,16.5,103.699,3.9,139.42112354211662,5,0.004152188060606061,141.21389506903353,0.005216907878329227,1.2564237944385779,0.2671933017
Regular,FDQ40,Frozen Foods,2020,OUT017,Tier 2,High,Supermarket Type1,0.03623131,11.1,175.0712,3.9,139.42112354211662,5,0.003264081981981982,141.21389506903353,0.00363885971606242,1.1148187258007742,0.141302109
Regular,FDN16,Frozen Foods,2020,OUT017,Tier 2,High,Supermarket Type1,0.063054947,12.6,102.399,3.9,139.42112354211662,5,0.005004360873015873,141.21389506903353,0.006332868078376159,1.2654699049630411,0.2459142933
Regular,FDR28,Frozen Foods,2020,OUT017,Tier 2,High,Supermarket Type1,0.026042966,13.85,161.221,3.9,139.42112354211662,5,0.0018803585559566789,141.21389506903353,0.0026156023578552154,1.39101255426493,0.1015675674
Regular,FDU44,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.058756205,12.15,161.0552,3.9,139.42112354211662,5,0.0048359016460905345,141.21389506903353,0.008493211845594274,1.7562829989440338,0.22914919949999998
Regular,FDD56,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.104365283,15.2,177.1054,3.9,139.42112354211662,5,0.006866137039473684,141.21389506903353,0.015086005943447143,2.197160624193359,0.4070246037
Regular,FDS32,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.029821648,17.75,139.9838,3.9,139.42112354211662,5,0.0016800928450704225,141.21389506903353,0.004310720443036489,2.5657632289100083,0.11630442719999999
Regular,FDI08,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.066672058,18.2,248.1092,3.9,139.42112354211662,5,0.003663299890109891,141.21389506903353,0.009637448721811569,2.630810747389417,0.2600210262
Regular,FDJ21,Snack Foods,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.03874616,16.7,143.8102,3.9,139.42112354211662,5,0.0023201293413173656,141.21389506903353,0.005455284758887716,2.3512847588877155,0.151110024
Regular,FDX57,Snack Foods,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.047533568,17.25,96.9068,3.9,139.42112354211662,5,0.0027555691594202897,141.21389506903353,0.006692512214009152,2.4287222808870115,0.1853809152
Regular,DRC36,Soft Drinks,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.045239326,13.0,174.1054,3.9,139.42112354211662,5,0.003479948153846154,141.21389506903353,0.0023620204235597795,0.6787516132817084,0.1764333714
Low Fat,FDN24,Baking Goods,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.113908117,14.1,53.3956,3.9,139.42112354211662,5,0.00807858985815603,141.21389506903353,0.008660384819429778,1.0720168954593452,0.4442416563
Low Fat,FDJ48,Baking Goods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.056424146,11.3,247.8118,3.9,143.1224806451613,8,0.004993287256637168,141.21389506903353,0.004289903391763464,0.8591341077085534,0.2200541694
Low Fat,FDN48,Baking Goods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.064938448,13.35,90.0804,3.9,143.1224806451613,8,0.004864303220973782,141.21389506903353,0.0049372420865892285,1.0149947201689546,0.2532599472
Low Fat,FDW48,Baking Goods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.008539208,18.0,81.2618,3.9,143.1224806451613,8,0.0004744004444444444,141.21389506903353,0.0006492322872228088,1.3685322069693768,0.0333029112
Low Fat,FDO37,Breakfast,2017,OUT035,Tier 2,Small,Supermarket Type1,0.021372636,8.06,231.7326,3.9,143.1224806451613,8,0.002651691811414392,141.21389506903353,0.0002758406617388244,0.10402440455238766,0.0833532804
Low Fat,FDS14,Dairy,2017,OUT035,Tier 2,Small,Supermarket Type1,0.049954435,7.285,156.5288,3.9,143.1224806451613,8,0.006857163349347975,141.21389506903353,0.003997292581250734,0.5829367593570339,0.1948222965
Low Fat,FDU14,Dairy,2017,OUT035,Tier 2,Small,Supermarket Type1,0.034746076,17.75,248.275,3.9,143.1224806451613,8,0.001957525408450704,141.21389506903353,0.002780338358793852,1.4203332160037547,0.1355096964
Low Fat,FDX28,Frozen Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.125154452,6.325,99.2042,3.9,143.1224806451613,8,0.01978726513833992,141.21389506903353,0.01256977718080488,0.6352458054675584,0.48810236279999997
Low Fat,FDD45,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.116226984,8.615,95.9436,3.9,143.1224806451613,8,0.013491234358676727,141.21389506903353,0.016800615310102077,1.2452986037780125,0.4532852376
Low Fat,FDU32,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.025962714,8.785,120.9414,3.9,143.1224806451613,8,0.0029553459305634603,141.21389506903353,0.0037529113748680045,1.2698721107591224,0.1012545846
Low Fat,FDI32,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.174340475,17.7,116.6834,3.9,143.1224806451613,8,0.009849744350282486,141.21389506903353,0.025200922820603072,2.5585357268567406,0.6799278525
Low Fat,NCZ05,Health and Hygiene,2017,OUT035,Tier 2,Small,Supermarket Type1,0.058121214,8.485,104.499,3.9,143.1224806451613,8,0.006849877902180318,141.21389506903353,0.003546055529743048,0.5176815675231725,0.22667273459999998
Low Fat,NCN17,Health and Hygiene,2017,OUT035,Tier 2,Small,Supermarket Type1,0.054928641,11.0,101.7358,3.9,143.1224806451613,8,0.004993512818181819,141.21389506903353,0.0033512722421682505,0.6711251906605655,0.2142216999
Low Fat,NCJ54,Household,2017,OUT035,Tier 2,Small,Supermarket Type1,0.060055757,9.895,234.2642,3.9,143.1224806451613,8,0.006069303385548257,141.21389506903353,0.006412148172005162,1.0564883257069106,0.2342174523
Low Fat,NCP54,Household,2017,OUT035,Tier 2,Small,Supermarket Type1,0.035143024,15.35,124.373,3.9,143.1224806451613,8,0.0022894478175895768,141.21389506903353,0.003752217744925496,1.6389182212835856,0.1370577936
Low Fat,NCR54,Household,2017,OUT035,Tier 2,Small,Supermarket Type1,0.0,16.35,198.211,3.9,143.1224806451613,8,0.0,141.21389506903353,0.0,1.7456881379795848,0.0
Low Fat,NCE42,Household,2017,OUT035,Tier 2,Small,Supermarket Type1,0.010600287,21.1,233.9958,3.9,143.1224806451613,8,0.00050238327014218,141.21389506903353,0.0011317917599436818,2.2528452422855803,0.0413411193
Low Fat,FDK27,Meat,2017,OUT035,Tier 2,Small,Supermarket Type1,0.008944844,11.0,122.3756,3.9,143.1224806451613,8,0.0008131676363636364,141.21389506903353,0.0004460352810043412,0.5485157808283468,0.0348848916
Low Fat,FDM03,Meat,2017,OUT035,Tier 2,Small,Supermarket Type1,0.123007534,12.65,106.0938,3.9,143.1224806451613,8,0.009723915731225297,141.21389506903353,0.006133779414525402,0.6307931479525989,0.4797293826
Low Fat,FDT03,Meat,2017,OUT035,Tier 2,Small,Supermarket Type1,0.009996872,21.25,185.5608,3.9,143.1224806451613,8,0.00047044103529411766,141.21389506903353,0.0004984947319019125,1.0596327584183973,0.0389878008
Low Fat,NCO02,Others,2017,OUT035,Tier 2,Small,Supermarket Type1,0.073354286,11.15,66.8142,3.9,143.1224806451613,8,0.006578859730941704,141.21389506903353,0.0014545200438812627,0.2210899917869295,0.2860817154
Low Fat,DRG37,Soft Drinks,2017,OUT035,Tier 2,Small,Supermarket Type1,0.019374768,16.2,155.8972,3.9,143.1224806451613,8,0.0011959733333333335,141.21389506903353,0.0010115888489968322,0.8458289334741288,0.0755615952
Low Fat,FDD35,Starchy Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.0,12.15,119.244,3.9,143.1224806451613,8,0.0,141.21389506903353,0.0,0.2109820485744456,0.0
Low Fat,FDE59,Starchy Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.06227604,12.15,37.9532,3.9,143.1224806451613,8,0.005125599999999999,141.21389506903353,0.0010814095881731783,0.2109820485744456,0.242876556
Low Fat,FDI35,Starchy Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.041283361,14.0,182.4634,3.9,143.1224806451613,8,0.0029488114999999997,141.21389506903353,0.0007168763848410183,0.24310688724627477,0.1610051079
Regular,FDV11,Breads,2017,OUT035,Tier 2,Small,Supermarket Type1,0.081652352,9.1,177.0054,3.9,143.1224806451613,8,0.008972785934065934,141.21389506903353,0.0024046392528452422,0.26799249090695765,0.3184441728
Regular,FDM02,Canned,2017,OUT035,Tier 2,Small,Supermarket Type1,0.073721115,12.5,85.6198,3.9,143.1224806451613,8,0.0058976892,141.21389506903353,0.005613634123548046,0.9518362079080136,0.2875123485
Regular,FDQ01,Canned,2017,OUT035,Tier 2,Small,Supermarket Type1,0.160671255,19.7,254.7014,3.9,143.1224806451613,8,0.008155901269035534,141.21389506903353,0.012234617446321717,1.5000938636630292,0.6266178945
Regular,FDA52,Frozen Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.128397995,16.2,178.337,3.9,143.1224806451613,8,0.007925802160493827,141.21389506903353,0.012895539565880557,1.6270327349524814,0.5007521804999999
Regular,FDE17,Frozen Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.054445198,20.1,151.7366,3.9,143.1224806451613,8,0.00270871631840796,141.21389506903353,0.005468155518948727,2.0187258007743756,0.2123362722
Regular,FDN56,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.107036943,5.46,144.2786,3.9,143.1224806451613,8,0.019603835714285714,141.21389506903353,0.015472194506159801,0.789243224216825,0.41744407769999997
Regular,FDZ08,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.109971578,12.5,82.7592,3.9,143.1224806451613,8,0.00879772624,141.21389506903353,0.015896396115921623,1.8068755133169072,0.4288891542
Regular,FDQ55,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.013035609,13.65,114.7834,3.9,143.1224806451613,8,0.0009549896703296703,141.21389506903353,0.0018842978162618795,1.9731080605420628,0.0508388751
Regular,FDX32,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.099839365,15.1,143.3786,3.9,143.1224806451613,8,0.006611878476821192,141.21389506903353,0.014431784310688724,2.182705620086824,0.3893735235
Regular,FDZ31,Fruits and Vegetables,2017,OUT035,Tier 2,Small,Supermarket Type1,0.113195815,15.35,190.8504,3.9,143.1224806451613,8,0.00737432019543974,141.21389506903353,0.016362459706676054,2.218843130353162,0.4414636785
Regular,FDY33,Snack Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.0,14.5,159.3262,3.9,143.1224806451613,8,0.0,141.21389506903353,0.0,2.0415346708905315,0.0
Low Fat,FDP57,Snack Foods,2017,OUT035,Tier 2,Small,Supermarket Type1,0.052434201,17.5,103.999,3.9,143.1224806451613,8,0.002996240057142857,141.21389506903353,0.007382499260823653,2.4639211545230553,0.2044933839
Low Fat,DRF37,Soft Drinks,2017,OUT035,Tier 2,Small,Supermarket Type1,0.084316691,17.25,263.391,3.9,143.1224806451613,8,0.004887924115942029,141.21389506903353,0.0044023146186788695,0.9006511791622669,0.3288350949
Low Fat,FDP38,Canned,2011,OUT010,Tier 3,Medium,Grocery Store,0.053732324,10.1,49.8008,3.9,140.77759747747749,14,0.005320032079207921,140.29468975069253,0.0040915497214595795,0.7690836559896749,0.20955606359999998
Low Fat,FDB27,Dairy,2011,OUT010,Tier 3,Medium,Grocery Store,0.092711708,7.575,197.7768,3.9,140.77759747747749,14,0.012239169372937293,140.29468975069253,0.00741867709210372,0.6061422034494897,0.3615756612
Low Fat,FDQ04,Frozen Foods,2011,OUT010,Tier 3,Medium,Grocery Store,0.141860161,6.4,41.0796,3.9,140.77759747747749,14,0.02216565015625,140.29468975069253,0.01424760035386601,0.6427783644256717,0.5532546279
Low Fat,FDD57,Fruits and Vegetables,2011,OUT010,Tier 3,Medium,Grocery Store,0.037492325,18.1,95.5094,3.9,140.77759747747749,14,0.002071399171270718,140.29468975069253,0.005419517118385545,2.616355743282882,0.1462200675
Low Fat,NCY41,Health and Hygiene,2011,OUT010,Tier 3,Medium,Grocery Store,0.126765903,16.75,35.7532,3.9,140.77759747747749,14,0.007568113611940299,140.29468975069253,0.007734162801830342,1.0219406312331338,0.49438702170000004
Low Fat,NCK06,Household,2011,OUT010,Tier 3,Medium,Grocery Store,0.014472516,5.03,122.0756,3.9,140.77759747747749,14,0.002877239761431411,140.29468975069253,0.0015452293277015135,0.5370526809808753,0.05644281239999999
Low Fat,FDR09,Snack Foods,2011,OUT010,Tier 3,High,Grocery Store,0.130095044,18.25,257.2962,3.9,140.77759747747749,14,0.007128495561643835,140.29468975069253,0.018316796057726153,2.569517775431186,0.5073706715999999
Low Fat,DRJ01,Soft Drinks,2011,OUT010,Tier 3,High,Grocery Store,0.192540665,6.135,160.2236,3.9,140.77759747747749,14,0.03138397147514262,140.29468975069253,0.010052868230083304,0.3203185498064062,0.7509085934999999
Low Fat,DRE49,Soft Drinks,2011,OUT010,Tier 3,High,Grocery Store,0.035568147,20.75,151.8024,3.9,140.77759747747749,14,0.0017141275662650602,140.29468975069253,0.0018570720890531505,1.083391998122727,0.1387157733
Regular,FDM51,Meat,2011,OUT010,Tier 3,High,Grocery Store,0.0,11.8,102.4674,3.9,140.77759747747749,14,0.0,140.29468975069253,0.0,0.588407837615863,0.0
Regular,FDX03,Meat,2011,OUT010,Tier 3,High,Grocery Store,0.102262138,15.85,47.1744,3.9,140.77759747747749,14,0.006451869905362776,140.29468975069253,0.005099308770386015,0.7903613751026634,0.3988223382
Regular,FDN39,Meat,2011,OUT010,Tier 3,High,Grocery Store,0.109667698,19.35,166.0816,3.9,140.77759747747749,14,0.005667581291989663,140.29468975069253,0.005468587545465212,0.9648891235480466,0.4277040222
Regular,FDZ21,Snack Foods,2011,OUT010,Tier 3,Small,Grocery Store,0.065649353,17.6,94.841,3.9,140.77759747747749,14,0.0037300768749999992,140.29468975069253,0.00924313312214009,2.478000703977473,0.25603247669999996
Low Fat,NCV29,Health and Hygiene,2014,OUT013,Tier 3,High,Supermarket Type1,0.022824491,11.8,177.0686,3.9,141.4259824034335,11,0.0019342788983050846,141.21389506903353,0.00139255371582776,0.7199342954358794,0.0890155149
Low Fat,FDX60,Baking Goods,2014,OUT013,Tier 3,High,Supermarket Type1,0.080527065,14.35,79.296,3.9,141.4259824034335,11,0.005611642160278745,141.21389506903353,0.006122437888067581,1.0910242872228089,0.3140555535
Low Fat,FDU13,Canned,2014,OUT013,Tier 3,High,Supermarket Type1,0.0,8.355,145.6418,3.9,141.4259824034335,11,0.0,141.21389506903353,0.0,0.6362073213657163,0.0
Low Fat,FDZ38,Dairy,2014,OUT013,Tier 3,High,Supermarket Type1,0.00799436,17.6,171.6422,3.9,141.4259824034335,11,0.000454225,141.21389506903353,0.0006396988759826353,1.408330400093864,0.031178004000000002
